GEO.id,GEO.id2,GEO.display-label,rescen42010,resbase42010,respop72010,respop72011,respop72012
0500000US19097,19097,"Jackson County, Iowa",19848,19848,19833,19728,19712
0500000US19099,19099,"Jasper County, Iowa",36842,36842,36819,36706,36602
0500000US19101,19101,"Jefferson County, Iowa",16843,16843,16804,16893,16867
0500000US19103,19103,"Johnson County, Iowa",130882,130882,131293,133547,136317
0500000US19105,19105,"Jones County, Iowa",20638,20638,20669,20711,20639
0500000US19107,19107,"Keokuk County, Iowa",10511,10511,10493,10360,10374
0500000US19109,19109,"Kossuth County, Iowa",15543,15543,15519,15369,15346
0500000US19111,19111,"Lee County, Iowa",35862,35862,35831,35581,35617
0500000US19113,19113,"Linn County, Iowa",211226,211226,211633,214069,215295
0500000US19115,19115,"Louisa County, Iowa",11387,11387,11357,11361,11278
0500000US19117,19117,"Lucas County, Iowa",8898,8898,8885,8833,8760
0500000US19119,19119,"Lyon County, Iowa",11581,11581,11567,11689,11757
0500000US19121,19121,"Madison County, Iowa",15679,15679,15730,15740,15654
0500000US19123,19123,"Mahaska County, Iowa",22381,22381,22384,22484,22443
0500000US19125,19125,"Marion County, Iowa",33309,33309,33248,33288,33419
0500000US19127,19127,"Marshall County, Iowa",40648,40648,40674,40879,40857
0500000US19129,19129,"Mills County, Iowa",15059,15059,15050,14984,14837
0500000US19131,19131,"Mitchell County, Iowa",10776,10772,10794,10707,10725
0500000US19133,19133,"Monona County, Iowa",9243,9243,9232,9256,9124
0500000US19135,19135,"Monroe County, Iowa",7970,7970,7973,8031,8063
0500000US19137,19137,"Montgomery County, Iowa",10740,10740,10699,10661,10566
0500000US19139,19139,"Muscatine County, Iowa",42745,42745,42726,42744,42879
0500000US19141,19141,"O'Brien County, Iowa",14398,14398,14391,14201,14172
0500000US19143,19143,"Osceola County, Iowa",6462,6462,6444,6303,6193
0500000US19145,19145,"Page County, Iowa",15932,15932,15927,15902,15713
0500000US19147,19147,"Palo Alto County, Iowa",9421,9421,9390,9348,9275
0500000US19149,19149,"Plymouth County, Iowa",24986,24986,24968,24876,24907
0500000US19151,19151,"Pocahontas County, Iowa",7310,7310,7273,7206,7150
0500000US19153,19153,"Polk County, Iowa",430640,430640,432349,437764,443710
0500000US19155,19155,"Pottawattamie County, Iowa",93158,93151,93404,93470,92913
0500000US19157,19157,"Poweshiek County, Iowa",18914,18914,18887,18836,18736
0500000US19159,19159,"Ringgold County, Iowa",5131,5131,5128,5107,5096
0500000US19161,19161,"Sac County, Iowa",10350,10350,10347,10219,10153
0500000US19163,19163,"Scott County, Iowa",165224,165224,165781,167174,168799
0500000US19165,19165,"Shelby County, Iowa",12167,12167,12166,12051,12069
0500000US19167,19167,"Sioux County, Iowa",33704,33704,33700,33962,34268
0500000US19169,19169,"Story County, Iowa",89542,89542,89600,90816,91140
0500000US19171,19171,"Tama County, Iowa",17767,17767,17733,17643,17536
0500000US19173,19173,"Taylor County, Iowa",6317,6317,6304,6247,6208
0500000US19175,19175,"Union County, Iowa",12534,12534,12514,12545,12594
0500000US19177,19177,"Van Buren County, Iowa",7570,7570,7551,7497,7449
0500000US19179,19179,"Wapello County, Iowa",35625,35625,35618,35399,35366
0500000US19181,19181,"Warren County, Iowa",46225,46225,46305,46623,46891
0500000US19183,19183,"Washington County, Iowa",21704,21704,21701,21831,21914
0500000US19185,19185,"Wayne County, Iowa",6403,6403,6392,6359,6344
0500000US19187,19187,"Webster County, Iowa",38013,38013,37876,37738,37273
0500000US19189,19189,"Winnebago County, Iowa",10866,10866,10836,10720,10600
0500000US19191,19191,"Winneshiek County, Iowa",21056,21056,21061,21039,21061
0500000US19193,19193,"Woodbury County, Iowa",102172,102172,102369,102556,102323
0500000US19195,19195,"Worth County, Iowa",7598,7598,7572,7573,7519
0500000US19197,19197,"Wright County, Iowa",13229,13229,13193,13044,12991
0500000US20001,20001,"Allen County, Kansas",13371,13371,13347,13325,13319
0500000US20003,20003,"Anderson County, Kansas",8102,8102,8094,8058,7917
0500000US20005,20005,"Atchison County, Kansas",16924,16924,16875,16799,16813
0500000US20007,20007,"Barber County, Kansas",4861,4861,4840,4908,4861
0500000US20009,20009,"Barton County, Kansas",27674,27674,27691,27690,27557
0500000US20011,20011,"Bourbon County, Kansas",15173,15173,15158,14960,14897
0500000US20013,20013,"Brown County, Kansas",9984,9984,9982,9989,9881
0500000US20015,20015,"Butler County, Kansas",65880,65880,65941,65911,65827
0500000US20017,20017,"Chase County, Kansas",2790,2790,2791,2801,2757
0500000US20019,20019,"Chautauqua County, Kansas",3669,3669,3652,3621,3571
0500000US20021,20021,"Cherokee County, Kansas",21603,21603,21578,21422,21226
0500000US20023,20023,"Cheyenne County, Kansas",2726,2726,2720,2703,2678
0500000US20025,20025,"Clark County, Kansas",2215,2215,2203,2137,2181
0500000US20027,20027,"Clay County, Kansas",8535,8535,8551,8537,8531
0500000US20029,20029,"Cloud County, Kansas",9533,9533,9522,9390,9397
0500000US20031,20031,"Coffey County, Kansas",8601,8601,8597,8539,8502
0500000US20033,20033,"Comanche County, Kansas",1891,1891,1887,1887,1913
0500000US20035,20035,"Cowley County, Kansas",36311,36311,36292,36238,36288
0500000US20037,20037,"Crawford County, Kansas",39134,39134,39170,39172,39361
0500000US20039,20039,"Decatur County, Kansas",2961,2961,2943,2911,2871
0500000US20041,20041,"Dickinson County, Kansas",19754,19754,19785,19689,19762
0500000US20043,20043,"Doniphan County, Kansas",7945,7945,7943,7939,7864
0500000US20045,20045,"Douglas County, Kansas",110826,110826,111208,112244,112864
0500000US20047,20047,"Edwards County, Kansas",3037,3037,3046,3015,2979
0500000US20049,20049,"Elk County, Kansas",2882,2882,2874,2817,2720
0500000US20051,20051,"Ellis County, Kansas",28452,28452,28449,28761,29053
0500000US20053,20053,"Ellsworth County, Kansas",6497,6497,6510,6478,6494
0500000US20055,20055,"Finney County, Kansas",36776,36776,36964,37117,37200
0500000US20057,20057,"Ford County, Kansas",33848,33848,34062,34464,34752
0500000US20059,20059,"Franklin County, Kansas",25992,25996,26021,25931,25906
0500000US20061,20061,"Geary County, Kansas",34362,34362,35315,35409,38013
0500000US20063,20063,"Gove County, Kansas",2695,2695,2682,2699,2729
0500000US20065,20065,"Graham County, Kansas",2597,2597,2608,2637,2578
0500000US20067,20067,"Grant County, Kansas",7829,7829,7840,7915,7923
0500000US20069,20069,"Gray County, Kansas",6006,6006,6021,6116,6030
0500000US20071,20071,"Greeley County, Kansas",1247,1247,1257,1262,1298
0500000US20073,20073,"Greenwood County, Kansas",6689,6689,6672,6603,6454
0500000US20075,20075,"Hamilton County, Kansas",2690,2690,2700,2633,2639
0500000US20077,20077,"Harper County, Kansas",6034,6034,6028,5958,5911
0500000US20079,20079,"Harvey County, Kansas",34684,34684,34744,34721,34852
0500000US20081,20081,"Haskell County, Kansas",4256,4256,4274,4240,4256
0500000US20083,20083,"Hodgeman County, Kansas",1916,1916,1913,1989,1963
0500000US20085,20085,"Jackson County, Kansas",13462,13462,13485,13467,13449
0500000US20087,20087,"Jefferson County, Kansas",19126,19124,19134,18990,18945
0500000US20089,20089,"Jewell County, Kansas",3077,3077,3069,3096,3046
0500000US20091,20091,"Johnson County, Kansas",544179,544179,545750,552996,559913
0500000US20093,20093,"Kearny County, Kansas",3977,3977,3982,3962,3968
0500000US20095,20095,"Kingman County, Kansas",7858,7858,7839,7901,7863
0500000US20097,20097,"Kiowa County, Kansas",2553,2553,2558,2552,2496
0500000US20099,20099,"Labette County, Kansas",21607,21607,21560,21482,21284
0500000US20101,20101,"Lane County, Kansas",1750,1750,1738,1764,1704
0500000US20103,20103,"Leavenworth County, Kansas",76227,76227,76522,77149,77739
0500000US20105,20105,"Lincoln County, Kansas",3241,3241,3231,3211,3174
0500000US20107,20107,"Linn County, Kansas",9656,9656,9636,9586,9441
0500000US20109,20109,"Logan County, Kansas",2756,2756,2773,2766,2784
0500000US20111,20111,"Lyon County, Kansas",33690,33690,33640,33760,33748
0500000US20113,20113,"McPherson County, Kansas",29180,29180,29140,29227,29356
0500000US20115,20115,"Marion County, Kansas",12660,12660,12658,12526,12347
0500000US20117,20117,"Marshall County, Kansas",10117,10117,10100,9996,10022
0500000US20119,20119,"Meade County, Kansas",4575,4575,4594,4529,4396
0500000US20121,20121,"Miami County, Kansas",32787,32783,32847,32697,32612
0500000US20123,20123,"Mitchell County, Kansas",6373,6373,6353,6299,6355
0500000US20125,20125,"Montgomery County, Kansas",35471,35471,35408,34839,34459
0500000US20127,20127,"Morris County, Kansas",5923,5923,5909,5863,5854
0500000US20129,20129,"Morton County, Kansas",3233,3233,3227,3187,3169
0500000US20131,20131,"Nemaha County, Kansas",10178,10178,10167,10128,10132
0500000US20133,20133,"Neosho County, Kansas",16512,16512,16491,16454,16406
0500000US20135,20135,"Ness County, Kansas",3107,3107,3107,3124,3068
0500000US20137,20137,"Norton County, Kansas",5671,5671,5659,5677,5612
0500000US20139,20139,"Osage County, Kansas",16295,16295,16299,16325,16142
0500000US20141,20141,"Osborne County, Kansas",3858,3858,3834,3841,3806
0500000US20143,20143,"Ottawa County, Kansas",6091,6091,6090,6081,6072
0500000US20145,20145,"Pawnee County, Kansas",6973,6973,6976,7036,6928
0500000US20147,20147,"Phillips County, Kansas",5642,5642,5624,5543,5519
0500000US20149,20149,"Pottawatomie County, Kansas",21604,21604,21709,22000,22302
0500000US20151,20151,"Pratt County, Kansas",9656,9656,9634,9633,9728
0500000US20153,20153,"Rawlins County, Kansas",2519,2519,2505,2559,2560
0500000US20155,20155,"Reno County, Kansas",64511,64511,64584,64540,64438
0500000US20157,20157,"Republic County, Kansas",4980,4980,4947,4908,4858
0500000US20159,20159,"Rice County, Kansas",10083,10083,10102,10074,9985
0500000US20161,20161,"Riley County, Kansas",71115,71115,71536,73150,75508
0500000US20163,20163,"Rooks County, Kansas",5181,5181,5174,5195,5223
0500000US20165,20165,"Rush County, Kansas",3307,3307,3317,3209,3220
0500000US20167,20167,"Russell County, Kansas",6970,6970,6979,6957,6946
0500000US20169,20169,"Saline County, Kansas",55606,55606,55738,55762,55988
0500000US20171,20171,"Scott County, Kansas",4936,4936,4951,4922,4937
0500000US20173,20173,"Sedgwick County, Kansas",498365,498365,499360,500976,503889
0500000US20175,20175,"Seward County, Kansas",22952,22952,22991,23276,23547
0500000US20177,20177,"Shawnee County, Kansas",177934,177934,178313,178903,178991
0500000US20179,20179,"Sheridan County, Kansas",2556,2556,2550,2544,2538
0500000US20181,20181,"Sherman County, Kansas",6010,6010,6006,6039,6113
0500000US20183,20183,"Smith County, Kansas",3853,3853,3854,3799,3765
0500000US20185,20185,"Stafford County, Kansas",4437,4437,4417,4391,4358
0500000US20187,20187,"Stanton County, Kansas",2235,2235,2252,2229,2175
0500000US20189,20189,"Stevens County, Kansas",5724,5724,5742,5637,5756
0500000US20191,20191,"Sumner County, Kansas",24132,24132,24091,23835,23674
0500000US20193,20193,"Thomas County, Kansas",7900,7900,7942,7951,7941
0500000US20195,20195,"Trego County, Kansas",3001,3001,2986,2984,2986
0500000US20197,20197,"Wabaunsee County, Kansas",7053,7053,7032,7035,7039
0500000US20199,20199,"Wallace County, Kansas",1485,1485,1483,1518,1517
0500000US20201,20201,"Washington County, Kansas",5799,5799,5788,5856,5758
0500000US20203,20203,"Wichita County, Kansas",2234,2234,2240,2266,2256
0500000US20205,20205,"Wilson County, Kansas",9409,9409,9405,9255,9105
0500000US20207,20207,"Woodson County, Kansas",3309,3309,3302,3320,3278
0500000US20209,20209,"Wyandotte County, Kansas",157505,157505,157757,157974,159129
0500000US21001,21001,"Adair County, Kentucky",18656,18656,18613,18698,18675
0500000US21003,21003,"Allen County, Kentucky",19956,19967,20024,20151,20210
0500000US21005,21005,"Anderson County, Kentucky",21421,21421,21461,21606,21728
0500000US21007,21007,"Ballard County, Kentucky",8249,8249,8255,8285,8333
0500000US21009,21009,"Barren County, Kentucky",42173,42173,42150,42395,42631
0500000US21011,21011,"Bath County, Kentucky",11591,11591,11612,11721,11802
0500000US21013,21013,"Bell County, Kentucky",28691,28691,28701,28677,28183
0500000US21015,21015,"Boone County, Kentucky",118811,118811,119306,121683,123316
0500000US21017,21017,"Bourbon County, Kentucky",19985,19985,19972,19996,19978
0500000US21019,21019,"Boyd County, Kentucky",49542,49538,49635,49385,49164
0500000US21021,21021,"Boyle County, Kentucky",28432,28425,28451,28533,28658
0500000US21023,21023,"Bracken County, Kentucky",8488,8488,8489,8512,8494
0500000US21025,21025,"Breathitt County, Kentucky",13878,13878,13866,13849,13635
0500000US21027,21027,"Breckinridge County, Kentucky",20059,20055,20063,20209,20071
0500000US21029,21029,"Bullitt County, Kentucky",74319,74319,74490,75290,75896
0500000US21031,21031,"Butler County, Kentucky",12690,12690,12708,12775,12840
0500000US21033,21033,"Caldwell County, Kentucky",12984,12984,12976,12994,12935
0500000US21035,21035,"Calloway County, Kentucky",37191,37191,37278,37487,37655
0500000US21037,21037,"Campbell County, Kentucky",90336,90336,90522,90953,90908
0500000US21039,21039,"Carlisle County, Kentucky",5104,5104,5102,5063,5034
0500000US21041,21041,"Carroll County, Kentucky",10811,10811,10798,10962,10900
0500000US21043,21043,"Carter County, Kentucky",27720,27720,27716,27370,27348
0500000US21045,21045,"Casey County, Kentucky",15955,15952,15949,15971,16082
0500000US21047,21047,"Christian County, Kentucky",73955,73945,74138,73553,75427
0500000US21049,21049,"Clark County, Kentucky",35613,35613,35620,35504,35787
0500000US21051,21051,"Clay County, Kentucky",21730,21730,21731,21639,21556
0500000US21053,21053,"Clinton County, Kentucky",10272,10272,10282,10171,10285
0500000US21055,21055,"Crittenden County, Kentucky",9315,9315,9311,9303,9280
0500000US21057,21057,"Cumberland County, Kentucky",6856,6856,6851,6843,6819
0500000US21059,21059,"Daviess County, Kentucky",96656,96659,96736,97298,97847
0500000US21061,21061,"Edmonson County, Kentucky",12161,12161,12154,12233,12071
0500000US21063,21063,"Elliott County, Kentucky",7852,7852,7884,7924,7780
0500000US21065,21065,"Estill County, Kentucky",14672,14672,14685,14632,14493
0500000US21067,21067,"Fayette County, Kentucky",295803,295803,296715,301429,305489
0500000US21069,21069,"Fleming County, Kentucky",14348,14355,14391,14501,14560
0500000US21071,21071,"Floyd County, Kentucky",39451,39451,39435,39281,38949
0500000US21073,21073,"Franklin County, Kentucky",49285,49285,49280,49357,49804
0500000US21075,21075,"Fulton County, Kentucky",6813,6813,6819,6709,6525
0500000US21077,21077,"Gallatin County, Kentucky",8589,8589,8587,8547,8479
0500000US21079,21079,"Garrard County, Kentucky",16912,16912,16924,16816,16913
0500000US21081,21081,"Grant County, Kentucky",24662,24662,24675,24704,24485
0500000US21083,21083,"Graves County, Kentucky",37121,37121,37185,37476,37544
0500000US21085,21085,"Grayson County, Kentucky",25746,25746,25805,25914,25964
0500000US21087,21087,"Green County, Kentucky",11258,11258,11230,11208,11315
0500000US21089,21089,"Greenup County, Kentucky",36910,36914,36910,36836,36707
0500000US21091,21091,"Hancock County, Kentucky",8565,8565,8554,8585,8677
0500000US21093,21093,"Hardin County, Kentucky",105543,105549,107021,107340,107025
0500000US21095,21095,"Harlan County, Kentucky",29278,29278,29242,29140,28543
0500000US21097,21097,"Harrison County, Kentucky",18846,18849,18818,18691,18624
0500000US21099,21099,"Hart County, Kentucky",18199,18199,18208,18299,18366
0500000US21101,21101,"Henderson County, Kentucky",46250,46250,46273,46399,46513
0500000US21103,21103,"Henry County, Kentucky",15416,15416,15398,15384,15318
0500000US21105,21105,"Hickman County, Kentucky",4902,4902,4877,4810,4754
0500000US21107,21107,"Hopkins County, Kentucky",46920,46920,46881,46885,46718
0500000US21109,21109,"Jackson County, Kentucky",13494,13494,13507,13423,13331
0500000US21111,21111,"Jefferson County, Kentucky",741096,741096,742324,746372,750828
0500000US21113,21113,"Jessamine County, Kentucky",48586,48586,48720,49020,49635
0500000US21115,21115,"Johnson County, Kentucky",23356,23358,23405,23430,23383
0500000US21117,21117,"Kenton County, Kentucky",159720,159721,159880,160540,161711
0500000US21119,21119,"Knott County, Kentucky",16346,16346,16307,16248,16124
0500000US21121,21121,"Knox County, Kentucky",31883,31883,31868,32101,31735
0500000US21123,21123,"Larue County, Kentucky",14193,14193,14206,14247,14151
0500000US21125,21125,"Laurel County, Kentucky",58849,58849,58974,59363,59462
0500000US21127,21127,"Lawrence County, Kentucky",15860,15858,15896,15943,15848
0500000US21129,21129,"Lee County, Kentucky",7887,7887,7869,7835,7706
0500000US21131,21131,"Leslie County, Kentucky",11310,11310,11293,11301,11170
0500000US21133,21133,"Letcher County, Kentucky",24519,24519,24570,24433,23952
0500000US21135,21135,"Lewis County, Kentucky",13870,13870,13844,13855,13835
0500000US21137,21137,"Lincoln County, Kentucky",24742,24749,24750,24704,24461
0500000US21139,21139,"Livingston County, Kentucky",9519,9519,9537,9499,9423
0500000US21141,21141,"Logan County, Kentucky",26835,26835,26833,26779,26646
0500000US21143,21143,"Lyon County, Kentucky",8314,8314,8308,8313,8351
0500000US21145,21145,"McCracken County, Kentucky",65565,65565,65531,65769,65549
0500000US21147,21147,"McCreary County, Kentucky",18306,18306,18324,18278,18069
0500000US21149,21149,"McLean County, Kentucky",9531,9531,9516,9511,9506
0500000US21151,21151,"Madison County, Kentucky",82916,82916,83143,84120,84786
0500000US21153,21153,"Magoffin County, Kentucky",13333,13333,13316,13221,13041
